"","Voyage","Deployment","Acc","Acc_ed","Sample_Type","Taxa","CAAB","Taxa_ed","CAAB_ed","weight_g","Count","Comments","Storage_temp","Preservative","Container name","CAAB_updated","Taxa_updated","Message ID","Latitude","Longitude","Site","Net_Name","Depth_Stratum","daylight","date_start","lat_decdeg_start","DateR_start","long_decdeg_start","lat_decdeg_stop","long_decdeg_stop","Site_stop","date_stop","DateR_stop","towtime","Speed_mpm","distance_m_byspeed","VolumeFiltered_m3_speed"
"597","in2020_v08",34,30,"30","S","Lanceola spp.",28555901,NA,NA,1,6,NA,"-20 degC",NA,NA,28555901,"Lanceola spp.",574,"55  49.67 S","138  35.14 E","55S","RMT16","Meso","Night",2020-12-29 13:42:00,-54.1721666666667,"29/12/2020 13:42",-137.414333333333,-54.1748333333333,-137.437666666667,"55S",2020-12-29 14:22:00,"29/12/2020 14:22",40,30.867284,1234.69136,19755.06176
"598","in2020_v08",35,30,"30","S","Cyllopus spp.",28564901,NA,NA,0.5,30,NA,"Ambient","Ethanol 70%",NA,28564901,"Cyllopus spp.",688,"55  49.77 S","138  26.23 E","55S","RMT16","Lmeso","Night",2020-12-30 15:43:00,-54.1705,"30/12/2020 15:43",-137.562833333333,-54.1906666666667,-137.6135,"55S",2020-12-30 17:43:00,"30/12/2020 17:43",120,30.867284,3704.07408,59265.18528
"599","in2020_v08",36,30,"30","S","Sergestes spp.",28720906,NA,NA,2,13,"red/orange","-20 degC",NA,NA,28720906,"Sergestes spp.",708,"55  53.2 S","138  26.18 E","55S","RMT16","Lmeso","Day",2020-12-31 01:36:00,-54.1133333333333,"31/12/2020 1:36",-137.563666666667,-54.1341666666667,-137.612833333333,"55S",2020-12-31 03:36:00,"31/12/2020 3:36",120,30.867284,3704.07408,59265.18528
"600","in2020_v08",37,30,"30","S","Salpa thompsoni - solitary juv",NA,NA,NA,30,28,"8-banded salp. Solitary.","-20 degC",NA,NA,NA,"Salpa thompsoni - solitary juv",705,"58  00.85 S","141  14.26 E","58S","RMT16","Epi","Night",2021-01-01 14:08:00,-57.9858333333333,"1/01/2021 14:08",-140.762333333333,-57.9943333333333,-140.781166666667,"58S",2021-01-01 14:48:00,"1/01/2021 14:48",40,30.867284,1234.69136,19755.06176
"601","in2020_v08",41,30,"30","S","Cyllopus spp.",28564901,NA,NA,0.5,1,"< 1 g wet weight","-20 degC",NA,"Plastic Bag",28564901,"Cyllopus spp.",694,"57  58.61 S","141  19.16 E","58S","RMT16","Lmeso","Day",2021-01-04 02:39:00,-56.0231666666667,"4/01/2021 2:39",-140.680666666667,-56.046,-140.7225,"58S",2021-01-04 04:39:00,"4/01/2021 4:39",120,30.867284,3704.07408,59265.18528
"602","in2020_v08",42,30,"30","S","Atolla wyvillei",11123002,NA,NA,168,14,NA,"-20 degC",NA,"Plastic Bag",11123002,"Atolla wyvillei",674,"57  58.83 S","141  22.64 E","58S","RMT16","Lmeso","Night",2021-01-04 12:38:00,-56.0195,"4/01/2021 12:38",-140.622666666667,-56.0561666666667,-140.745,"58S",2021-01-04 14:38:00,"4/01/2021 14:38",120,30.867284,3704.07408,59265.18528
"603","in2020_v08",46,30,"30","S","Hydromedusa",NA,NA,NA,2,10,"Clear_medusa (small)",NA,"discarded onboard",NA,NA,"Hydromedusa",733,"57  55.78 S","141  30.23 E","58S","RMT16","Lmeso","Night",2021-01-06 15:11:00,-56.0703333333333,"6/01/2021 15:11",-140.496166666667,-56.0768333333333,-140.557666666667,"58S",2021-01-06 17:11:00,"6/01/2021 17:11",120,30.867284,3704.07408,59265.18528
"604","in2020_v08",49,30,"30","SS","Hydromedusa",NA,NA,NA,NA,NA,"subsample of #29. Clear medusa","Ambient","Formaldehyde",NA,NA,"Hydromedusa",755,"57  53.79 S","141  34.42 E","58S","RMT16","Epi","Night",2021-01-07 14:00:00,-56.1035,"7/01/2021 14:00",-140.426333333333,-56.1016666666667,-140.451333333333,"58S",2021-01-07 14:40:00,"7/01/2021 14:40",40,30.867284,1234.69136,19755.06176
"605","in2020_v08",47,30,"30","S","Eurythenes spp.",28427901,NA,NA,1,1,NA,"-20 degC",NA,"Plastic Bag",28427901,"Eurythenes spp.",759,"57  55.76 S","141  27.68 E","58S","RMT16","Lmeso","Day",2021-01-07 04:55:00,-56.0706666666667,"7/01/2021 4:55",-140.538666666667,-56.0785,-140.589,"58S",2021-01-07 06:55:00,"7/01/2021 6:55",120,30.867284,3704.07408,59265.18528
"606","in2020_v08",38,30,"30","SS","Salpa thompsoni - aggregate",NA,NA,NA,227,58,"subsample #26 aggregate thetys","-20 degC",NA,NA,NA,"Salpa thompsoni - aggregate",703,"58  01.25 S","141  16.17 E","58S","RMT16","Meso","Day",2021-01-01 22:38:00,-57.9791666666667,"1/01/2021 22:38",-140.7305,-57.9861666666667,-140.749833333333,"58S",2021-01-01 23:18:00,"1/01/2021 23:18",40,30.867284,1234.69136,19755.06176
"607","in2020_v08",52,30,"30","S","Cyllopus spp.",28564901,NA,NA,0.5,1,"< 1 g wet weight",NA,"discarded onboard",NA,28564901,"Cyllopus spp.",816,"57  52.98 S","141  35.01 E","55S","RMT16","Targeted_850to750","Day",2021-01-09 01:36:00,-56.117,"9/01/2021 1:36",-140.4165,-56.117,-140.437333333333,"58S",2021-01-09 02:16:00,"9/01/2021 2:16",40,30.867284,1234.69136,19755.06176
"608","in2020_v08",53,30,"30","S","remainder",NA,NA,NA,10,NA,NA,"Ambient","discarded onboard","McCarthy Vial",NA,"remainder",818,"57  52.36 S","141  36.4 E","58S","RMT16","Meso","Night",2021-01-09 14:23:00,-56.1273333333333,"9/01/2021 14:23",-140.393333333333,-56.1291666666667,-140.4115,"58S",2021-01-09 15:03:00,"9/01/2021 15:03",40,30.867284,1234.69136,19755.06176
"609","in2020_v08",1,29,"29","S","Euphausia spp.",28702901,NA,NA,0.5,3,NA,"Ambient","Ethanol 70%","McCarthy Vial",28702901,"Euphausia spp.",240,"44  45.13 S","145  22.94 E","Trawl","RMT16","Integrated","Day",2020-12-05 09:16:00,-43.2478333333333,"5/12/2020 9:16",-144.617666666667,-43.2748333333333,-144.642833333333,"Trawl",2020-12-05 10:36:00,"5/12/2020 10:36",80,30.867284,2469.38272,39510.12352
"610","in2020_v08",25,29,"29","SS","Euphausia similis similis",28702007,NA,NA,NA,5,"subsample of 30","Ambient","Ethanol 70%","McCarthy Vial",28702007,"Euphausia similis similis",466,"55  47.21 S","138  51.64 E","55S","RMT16","Meso","Night",2020-12-24 17:00:00,-54.2131666666667,"24/12/2020 17:00",-137.139333333333,-54.2136666666667,-137.138666666667,"55S",2020-12-24 17:40:00,"24/12/2020 17:40",40,30.867284,1234.69136,19755.06176
"611","in2020_v08",11,29,"29","S","Hydromedusa",NA,NA,NA,0.5,1,"aeginidae","Ambient","Formaldehyde","McCarthy Vial",NA,"Hydromedusa",254,"47  04.77 S","141  22.33 E","SOTS","RMT16","Epi","Night",2020-12-14 11:23:00,-46.9205,"14/12/2020 11:23",-140.627833333333,-46.9333333333333,-140.636166666667,"SOTS",2020-12-14 12:03:00,"14/12/2020 12:03",40,30.867284,1234.69136,19755.06176
"612","in2020_v08",12,29,"29","S","Cranchiidae - undifferentiated",23643000,NA,NA,0.5,4,NA,"-20 degC",NA,"Plastic Bag",23643000,"Cranchiidae - undifferentiated",256,"47  04.77 S","141  21.82 E","SOTS","RMT16","Meso","Night",2020-12-14 14:23:00,-46.9205,"14/12/2020 14:23",-140.636333333333,-46.9323333333333,-140.644166666667,"SOTS",2020-12-14 15:03:00,"14/12/2020 15:03",40,30.867284,1234.69136,19755.06176
"613","in2020_v08",13,29,"29","S","Phyllosoma",NA,NA,NA,0.5,1,"discarded",NA,"Ethanol 70%","McCarthy Vial",NA,"Phyllosoma",258,"47  05.41 S","141  21.78 E","SOTS","RMT16","Lmeso","Night",2020-12-15 11:46:00,-46.9098333333333,"15/12/2020 11:46",-140.637,-46.8858333333333,-140.659833333333,"SOTS",2020-12-15 13:46:00,"15/12/2020 13:46",120,30.867284,3704.07408,59265.18528
"614","in2020_v08",14,29,"29","S","Solmissus spp.",11082902,NA,NA,106,11,NA,"-20 degC",NA,"Plastic Bag",11082902,"Solmissus spp.",260,"47  05.53 S","141  21.24 E","SOTS","RMT16","Lmeso","Day",2020-12-16 03:20:00,-46.9078333333333,"16/12/2020 3:20",-140.646,-46.8828333333333,-140.684833333333,"SOTS",2020-12-16 05:20:00,"16/12/2020 5:20",120,30.867284,3704.07408,59265.18528
"615","in2020_v08",15,29,"29","S","Stylocheiron spp.",28702906,NA,NA,0.5,1,"< 1 g wet weight","Ambient","Ethanol 70%","McCarthy Vial",28702906,"Stylocheiron spp.",262,"47  04.96 S","141  21.45 E","SOTS","RMT16","Epi","Day",2020-12-17 21:19:00,-46.9173333333333,"17/12/2020 21:19",-140.6425,-46.929,-140.651666666667,"SOTS",2020-12-17 21:59:00,"17/12/2020 21:59",40,30.867284,1234.69136,19755.06176
"616","in2020_v08",17,29,"29","S","Larval Fish",NA,NA,NA,0.5,11,"long clear, same as #38","Ambient","Ethanol 70%","McCarthy Vial",NA,"Larval Fish",284,"47  05.07 S","141  21.91 E","SOTS","RMT16","Epi","Night",2020-12-18 11:21:00,-46.9155,"18/12/2020 11:21",-140.634833333333,-46.9163333333333,-140.643166666667,"SOTS",2020-12-18 12:01:00,"18/12/2020 12:01",40,30.867284,1234.69136,19755.06176
"617","in2020_v08",18,29,"29","S","Order Siphonophora - undifferentiated",11090000,NA,NA,81,NA,"Bracts",NA,"discarded onboard","Plastic bucket",11090000,"Order Siphonophora - undifferentiated",287,"47  05.03 S","141  20.77 E","SOTS","RMT16","Meso","Night",2020-12-19 14:28:00,-46.9161666666667,"19/12/2020 14:28",-140.653833333333,-46.9168333333333,-140.610666666667,"SOTS",2020-12-19 15:08:00,"19/12/2020 15:08",40,30.867284,1234.69136,19755.06176
"618","in2020_v08",21,29,"29","S","Thysanoessa spp.",28702907,NA,NA,0.5,8,NA,"-20 degC",NA,"Plastic Bag",28702907,"Thysanoessa spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","in2020_v08",22,29,"29","S","Cyphocaris richardi",28406004,NA,NA,0.5,3,"weight","-20 degC",NA,"Plastic Bag",28406004,"Cyphocaris richardi",308,"47  04.39 S","141  20.91 E","SOTS","RMT16","Lmeso","Day",2020-12-20 02:51:00,-46.9268333333333,"20/12/2020 2:51",-140.6515,-46.9575,-140.681333333333,"SOTS",2020-12-20 04:51:00,"20/12/2020 4:51",120,30.867284,3704.07408,59265.18528
"620","in2020_v08",26,29,"29","S","Salpa thompsoni - solitary",NA,NA,NA,4,1,NA,"Ambient","discarded onboard",NA,NA,"Salpa thompsoni - solitary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","in2020_v08",27,29,"29","SS","Hydromedusa",NA,NA,NA,NA,NA,"Clear Medusa subsample of #10","Ambient","Formaldehyde",NA,NA,"Hydromedusa",468,"55  50.75 S","138  59.51 E","55S","RMT16","Epi","Night",2020-12-25 13:23:00,-54.1541666666667,"25/12/2020 13:23",-137.008166666667,-54.1561666666667,-137.032166666667,"55S",2020-12-25 14:03:00,"25/12/2020 14:03",40,30.867284,1234.69136,19755.06176
"622","in2020_v08",28,29,"29","S","Spongiobranchaea australis",NA,NA,NA,2,22,NA,"-20 degC",NA,"Plastic Bag",NA,"Spongiobranchaea australis",470,"55  49.52 S","138  55.39 E","55S","RMT16","Lmeso","Day",2020-12-26 05:28:00,-54.1746666666667,"26/12/2020 5:28",-137.076833333333,-54.211,-137.1255,"55S",2020-12-26 07:28:00,"26/12/2020 7:28",120,30.867284,3704.07408,59265.18528
"623","in2020_v08",29,29,"29","S","Clio recurva",24406004,NA,NA,0.5,2,"clio - like with very large shell","Ambient","Ethanol 70%","McCarthy Vial",24406004,"Clio recurva",523,"55  47.02 S","138  34.82 E","55S","RMT16","Lmeso","Night",2020-12-26 15:44:00,-54.2163333333333,"26/12/2020 15:44",-137.419666666667,-54.2151666666667,-137.103166666667,"55S",2020-12-26 17:44:00,"26/12/2020 17:44",120,30.867284,3704.07408,59265.18528
"624","in2020_v08",30,29,"29","S","Vibilia spp.",28566901,NA,NA,0.5,2,"< 1 g wet weight","-20 degC",NA,"Plastic Bag",28566901,"Vibilia spp.",572,"55  50.16 S","138  45.8 E","55S","RMT16","Lmeso","Day",2020-12-27 02:28:00,-54.164,"27/12/2020 2:28",-137.236666666667,-54.1838333333333,-137.337,"55S",2020-12-27 03:08:00,"27/12/2020 3:08",40,30.867284,1234.69136,19755.06176
"625","in2020_v08",34,29,"29","S","Vibilia spp.",28566901,NA,NA,0.5,7,NA,"Ambient","Ethanol 70%",NA,28566901,"Vibilia spp.",574,"55  49.67 S","138  35.14 E","55S","RMT16","Meso","Night",2020-12-29 13:42:00,-54.1721666666667,"29/12/2020 13:42",-137.414333333333,-54.1748333333333,-137.437666666667,"55S",2020-12-29 14:22:00,"29/12/2020 14:22",40,30.867284,1234.69136,19755.06176
"626","in2020_v08",35,29,"29","S","Class Polychaeta - undifferentiated",2.2e+07,NA,NA,0.5,1,"Polychaete species 1 (white and lumpy)","Ambient","discarded onboard",NA,2.2e+07,"Class Polychaeta - undifferentiated",688,"55  49.77 S","138  26.23 E","55S","RMT16","Lmeso","Night",2020-12-30 15:43:00,-54.1705,"30/12/2020 15:43",-137.562833333333,-54.1906666666667,-137.6135,"55S",2020-12-30 17:43:00,"30/12/2020 17:43",120,30.867284,3704.07408,59265.18528
"627","in2020_v08",31,29,"29","SS","Salpa thompsoni - aggregate",NA,NA,NA,300,100,"subsample To Svenja",NA,"discarded onboard",NA,NA,"Salpa thompsoni - aggregate",520,"55  47.81 S","138  35.86 E","55S","RMT16","Epi","Night",2020-12-28 03:16:00,-54.2031666666667,"28/12/2020 3:16",-137.402333333333,-54.204,-137.416333333333,"55S",2020-12-28 03:56:00,"28/12/2020 3:56",40,30.867284,1234.69136,19755.06176
"628","in2020_v08",36,29,"29","S","Primno spp.",28573903,NA,NA,0.5,5,NA,"-20 degC",NA,NA,28573903,"Primno spp.",708,"55  53.2 S","138  26.18 E","55S","RMT16","Lmeso","Day",2020-12-31 01:36:00,-54.1133333333333,"31/12/2020 1:36",-137.563666666667,-54.1341666666667,-137.612833333333,"55S",2020-12-31 03:36:00,"31/12/2020 3:36",120,30.867284,3704.07408,59265.18528
"629","in2020_v08",37,29,"29","S","Phylum Ctenophora - undifferentiated",1.2e+07,NA,NA,0.5,1,"Clear ctenophore with black stripes","Ambient","Formaldehyde",NA,1.2e+07,"Phylum Ctenophora - undifferentiated",705,"58  00.85 S","141  14.26 E","58S","RMT16","Epi","Night",2021-01-01 14:08:00,-57.9858333333333,"1/01/2021 14:08",-140.762333333333,-57.9943333333333,-140.781166666667,"58S",2021-01-01 14:48:00,"1/01/2021 14:48",40,30.867284,1234.69136,19755.06176
"630","in2020_v08",40,29,"29","S","Stylocheiron spp.",28702906,NA,NA,0.5,4,NA,NA,"Ethanol 70%",NA,28702906,"Stylocheiron spp.",699,"58  00.65 S","141  17.25 E","58S","RMT16","Meso","Night",2021-01-02 14:15:00,-57.9891666666667,"2/01/2021 14:15",-140.7125,-57.9815,-140.734333333333,"58S",2021-01-02 14:55:00,"2/01/2021 14:55",40,30.867284,1234.69136,19755.06176
"631","in2020_v08",41,29,"29","S","Lampanyctus spp.",37122503,NA,NA,1,1,NA,"-20 degC",NA,"Plastic Bag",37122503,"Lampanyctus spp.",694,"57  58.61 S","141  19.16 E","58S","RMT16","Lmeso","Day",2021-01-04 02:39:00,-56.0231666666667,"4/01/2021 2:39",-140.680666666667,-56.046,-140.7225,"58S",2021-01-04 04:39:00,"4/01/2021 4:39",120,30.867284,3704.07408,59265.18528
"632","in2020_v08",42,29,"29","S","Salpa thompsoni - solitary",NA,NA,NA,65,2,NA,"-20 degC",NA,"Plastic Bag",NA,"Salpa thompsoni - solitary",674,"57  58.83 S","141  22.64 E","58S","RMT16","Lmeso","Night",2021-01-04 12:38:00,-56.0195,"4/01/2021 12:38",-140.622666666667,-56.0561666666667,-140.745,"58S",2021-01-04 14:38:00,"4/01/2021 14:38",120,30.867284,3704.07408,59265.18528
"633","in2020_v08",46,29,"29","S","Themisto gaudichaudii",28570022,NA,NA,0.5,7,NA,"-20 degC",NA,"Plastic Bag",28570022,"Themisto gaudichaudii",733,"57  55.78 S","141  30.23 E","58S","RMT16","Lmeso","Night",2021-01-06 15:11:00,-56.0703333333333,"6/01/2021 15:11",-140.496166666667,-56.0768333333333,-140.557666666667,"58S",2021-01-06 17:11:00,"6/01/2021 17:11",120,30.867284,3704.07408,59265.18528
"634","in2020_v08",47,29,"29","S","Parandania boecki",28490011,NA,NA,2,3,NA,"-20 degC",NA,"Plastic Bag",28490011,"Parandania boecki",759,"57  55.76 S","141  27.68 E","58S","RMT16","Lmeso","Day",2021-01-07 04:55:00,-56.0706666666667,"7/01/2021 4:55",-140.538666666667,-56.0785,-140.589,"58S",2021-01-07 06:55:00,"7/01/2021 6:55",120,30.867284,3704.07408,59265.18528
"635","in2020_v08",49,29,"29","S","Hydromedusa",NA,NA,NA,210,102,"clear medusa","-20 degC",NA,NA,NA,"Hydromedusa",755,"57  53.79 S","141  34.42 E","58S","RMT16","Epi","Night",2021-01-07 14:00:00,-56.1035,"7/01/2021 14:00",-140.426333333333,-56.1016666666667,-140.451333333333,"58S",2021-01-07 14:40:00,"7/01/2021 14:40",40,30.867284,1234.69136,19755.06176
"636","in2020_v08",38,29,"29","SS","Salpa thompsoni - aggregate",NA,NA,NA,NA,884,"subsample from_remainder, 153=177g","Ambient","discarded onboard",NA,NA,"Salpa thompsoni - aggregate",703,"58  01.25 S","141  16.17 E","58S","RMT16","Meso","Day",2021-01-01 22:38:00,-57.9791666666667,"1/01/2021 22:38",-140.7305,-57.9861666666667,-140.749833333333,"58S",2021-01-01 23:18:00,"1/01/2021 23:18",40,30.867284,1234.69136,19755.06176
"637","in2020_v08",52,29,"29","S","Themisto gaudichaudii",28570022,NA,NA,0.5,1,"< 1 g wet weight",NA,"discarded onboard",NA,28570022,"Themisto gaudichaudii",816,"57  52.98 S","141  35.01 E","55S","RMT16","Targeted_850to750","Day",2021-01-09 01:36:00,-56.117,"9/01/2021 1:36",-140.4165,-56.117,-140.437333333333,"58S",2021-01-09 02:16:00,"9/01/2021 2:16",40,30.867284,1234.69136,19755.06176
"638","in2020_v08",53,29,"29","S","Hydromedusa",NA,NA,NA,0.5,2,"clear medusa","Ambient","Formaldehyde","McCarthy Vial",NA,"Hydromedusa",818,"57  52.36 S","141  36.4 E","58S","RMT16","Meso","Night",2021-01-09 14:23:00,-56.1273333333333,"9/01/2021 14:23",-140.393333333333,-56.1291666666667,-140.4115,"58S",2021-01-09 15:03:00,"9/01/2021 15:03",40,30.867284,1234.69136,19755.06176
"639","in2020_v08",1,28,"28","S","Acanthephyra spp.",28735901,NA,NA,0.5,2,NA,"-20 degC",NA,"Plastic Bag",28735901,"Acanthephyra spp.",240,"44  45.13 S","145  22.94 E","Trawl","RMT16","Integrated","Day",2020-12-05 09:16:00,-43.2478333333333,"5/12/2020 9:16",-144.617666666667,-43.2748333333333,-144.642833333333,"Trawl",2020-12-05 10:36:00,"5/12/2020 10:36",80,30.867284,2469.38272,39510.12352
"640","in2020_v08",5,28,"28","S","remainder",NA,NA,NA,330,NA,NA,NA,"discarded onboard",NA,NA,"remainder",244,"47  06.59 S","141  23.18 E","SOTS","RMT16","Epi","Night",2020-12-10 16:55:00,-46.8901666666667,"10/12/2020 16:55",-140.613666666667,-46.8816666666667,-140.629833333333,"SOTS",2020-12-10 17:35:00,"10/12/2020 17:35",40,30.867284,1234.69136,19755.06176
"641","in2020_v08",11,28,"28","S","Hydromedusa",NA,NA,NA,1,41,"purple_with_stripes","Ambient","Formaldehyde","McCarthy Vial",NA,"Hydromedusa",254,"47  04.77 S","141  22.33 E","SOTS","RMT16","Epi","Night",2020-12-14 11:23:00,-46.9205,"14/12/2020 11:23",-140.627833333333,-46.9333333333333,-140.636166666667,"SOTS",2020-12-14 12:03:00,"14/12/2020 12:03",40,30.867284,1234.69136,19755.06176
"642","in2020_v08",12,28,"28","S","Solmissus spp.",11082902,NA,NA,13,7,NA,"-20 degC",NA,"Plastic Bag",11082902,"Solmissus spp.",256,"47  04.77 S","141  21.82 E","SOTS","RMT16","Meso","Night",2020-12-14 14:23:00,-46.9205,"14/12/2020 14:23",-140.636333333333,-46.9323333333333,-140.644166666667,"SOTS",2020-12-14 15:03:00,"14/12/2020 15:03",40,30.867284,1234.69136,19755.06176
"643","in2020_v08",13,28,"28","S","Suborder Senticaudata - undifferentiated",NA,NA,NA,0.5,1,"discarded",NA,"Discarded",NA,NA,"Suborder Senticaudata - undifferentiated",258,"47  05.41 S","141  21.78 E","SOTS","RMT16","Lmeso","Night",2020-12-15 11:46:00,-46.9098333333333,"15/12/2020 11:46",-140.637,-46.8858333333333,-140.659833333333,"SOTS",2020-12-15 13:46:00,"15/12/2020 13:46",120,30.867284,3704.07408,59265.18528
"644","in2020_v08",14,28,"28","S","Hydromedusa",NA,NA,NA,0.5,12,"orange Crossota?","Ambient","Formaldehyde","McCarthy Vial",NA,"Hydromedusa",260,"47  05.53 S","141  21.24 E","SOTS","RMT16","Lmeso","Day",2020-12-16 03:20:00,-46.9078333333333,"16/12/2020 3:20",-140.646,-46.8828333333333,-140.684833333333,"SOTS",2020-12-16 05:20:00,"16/12/2020 5:20",120,30.867284,3704.07408,59265.18528
"645","in2020_v08",15,28,"28","S","Euphausia similis similis",28702007,NA,NA,0.5,2,NA,"Ambient","Ethanol 70%","McCarthy Vial",28702007,"Euphausia similis similis",262,"47  04.96 S","141  21.45 E","SOTS","RMT16","Epi","Day",2020-12-17 21:19:00,-46.9173333333333,"17/12/2020 21:19",-140.6425,-46.929,-140.651666666667,"SOTS",2020-12-17 21:59:00,"17/12/2020 21:59",40,30.867284,1234.69136,19755.06176
"646","in2020_v08",17,28,"28","S","Liparidae - undifferentiated",37307000,NA,NA,1,1,NA,"-20 degC",NA,"Plastic Bag",37307000,"Liparidae - undifferentiated",284,"47  05.07 S","141  21.91 E","SOTS","RMT16","Epi","Night",2020-12-18 11:21:00,-46.9155,"18/12/2020 11:21",-140.634833333333,-46.9163333333333,-140.643166666667,"SOTS",2020-12-18 12:01:00,"18/12/2020 12:01",40,30.867284,1234.69136,19755.06176
"647","in2020_v08",18,28,"28","S","Larval Fish",NA,NA,NA,0.5,6,"long clear","Ambient","Formaldehyde","McCarthy Vial",NA,"Larval Fish",287,"47  05.03 S","141  20.77 E","SOTS","RMT16","Meso","Night",2020-12-19 14:28:00,-46.9161666666667,"19/12/2020 14:28",-140.653833333333,-46.9168333333333,-140.610666666667,"SOTS",2020-12-19 15:08:00,"19/12/2020 15:08",40,30.867284,1234.69136,19755.06176
"648","in2020_v08",21,28,"28","S","remainder",NA,NA,NA,100,NA,NA,"Ambient","discarded onboard",NA,NA,"remainder",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","in2020_v08",22,28,"28","S","Scina spp.",28561901,NA,NA,0.5,3,"weight","-20 degC",NA,"Plastic Bag",28561901,"Scina spp.",308,"47  04.39 S","141  20.91 E","SOTS","RMT16","Lmeso","Day",2020-12-20 02:51:00,-46.9268333333333,"20/12/2020 2:51",-140.6515,-46.9575,-140.681333333333,"SOTS",2020-12-20 04:51:00,"20/12/2020 4:51",120,30.867284,3704.07408,59265.18528
"650","in2020_v08",25,28,"28","SS","Thysanoessa macrura",28702052,NA,NA,NA,NA,"subsample","Ambient","Ethanol 70%","McCarthy Vial",28702052,"Thysanoessa macrura",466,"55  47.21 S","138  51.64 E","55S","RMT16","Meso","Night",2020-12-24 17:00:00,-54.2131666666667,"24/12/2020 17:00",-137.139333333333,-54.2136666666667,-137.138666666667,"55S",2020-12-24 17:40:00,"24/12/2020 17:40",40,30.867284,1234.69136,19755.06176
"651","in2020_v08",26,28,"28","S","Salpa thompsoni - aggregate",NA,NA,NA,1,9,NA,NA,"discarded onboard",NA,NA,"Salpa thompsoni - aggregate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","in2020_v08",27,28,"28","SS","Euplokamis spp.",12018901,NA,NA,10,10,"Subsample of #8. (clear small ctenophores).","Ambient","Formaldehyde",NA,12018901,"Euplokamis spp.",468,"55  50.75 S","138  59.51 E","55S","RMT16","Epi","Night",2020-12-25 13:23:00,-54.1541666666667,"25/12/2020 13:23",-137.008166666667,-54.1561666666667,-137.032166666667,"55S",2020-12-25 14:03:00,"25/12/2020 14:03",40,30.867284,1234.69136,19755.06176
"653","in2020_v08",28,28,"28","S","Salpa thompsoni - solitary",NA,NA,NA,75,4,NA,"-20 degC",NA,"Plastic Bag",NA,"Salpa thompsoni - solitary",470,"55  49.52 S","138  55.39 E","55S","RMT16","Lmeso","Day",2020-12-26 05:28:00,-54.1746666666667,"26/12/2020 5:28",-137.076833333333,-54.211,-137.1255,"55S",2020-12-26 07:28:00,"26/12/2020 7:28",120,30.867284,3704.07408,59265.18528
"654","in2020_v08",30,28,"28","S","Diphyes spp.",11093903,NA,NA,15,16,NA,"-20 degC",NA,"Plastic Bag",11093903,"Diphyes spp.",572,"55  50.16 S","138  45.8 E","55S","RMT16","Lmeso","Day",2020-12-27 02:28:00,-54.164,"27/12/2020 2:28",-137.236666666667,-54.1838333333333,-137.337,"55S",2020-12-27 03:08:00,"27/12/2020 3:08",40,30.867284,1234.69136,19755.06176
