"","ID","Site","daylight","Depth_Stratum","Deployment","ACat","Taxa_Groups","Acoustic_Category","Taxa_updated","CAAB_updated","nos","weight_g","Weight_Std_gm3_gps","Abd_Std_nosm3_gps","Weight_Std_gm3_sp","Abd_Std_nosm3_sp","AvgL_mm","datetime_UTC_start","datetime_UTC_stop","lat_decdeg_start","long_decdeg_start","lat_decdeg_stop","long_decdeg_stop","VolumeFiltered_m3_speed","VolumeFiltered_m3_gps","Taxa_PLAOS"
"314",314,"SOTS","Night","Lmeso",13,"Prawn","Crustaceans","Crustaceans","Phorcosergia potens",28720020,6,32,0.000628334218345025,0.000117812665939692,0.000539946004535633,0.000101239875850431,26.3333333333333,"15/12/2020 11:46","15/12/2020 13:46",-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,"Prawn"
"315",315,"SOTS","Night","Lmeso",13,"Prawn","Crustaceans","Crustaceans","Sergestes spp.",28720906,6,0.5,9.81772216164102e-06,0.000117812665939692,8.43665632086926e-06,0.000101239875850431,20.6666666666667,"15/12/2020 11:46","15/12/2020 13:46",-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,"Prawn"
"316",316,"SOTS","Night","Lmeso",13,"Pteropod","other","other","Styliola subula",24407002,7,0.5,9.81772216164102e-06,0.000137448110262974,8.43665632086926e-06,0.00011811318849217,10.5714285714286,"15/12/2020 11:46","15/12/2020 13:46",-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,"Other"
"317",317,"SOTS","Night","Lmeso",13,"Siphonophore","Gelatinous_Active","G_nGB","Diphyes spp.",11093903,6,0.5,9.81772216164102e-06,0.000117812665939692,8.43665632086926e-06,0.000101239875850431,20.8571428571429,"15/12/2020 11:46","15/12/2020 13:46",-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,"Siphonophore"
"318",318,"SOTS","Night","Lmeso",13,"Siphonophore","Gelatinous_Active","G_nGB","Order Siphonophora - undifferentiated",11090000,0,255,0.00500703830243692,0,0.00430269472364332,0,NA,"15/12/2020 11:46","15/12/2020 13:46",-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,"Siphonophore"
"319",319,"SOTS","Night","Lmeso",13,"Tunicates","Tunicates","G_nGB","Cyclosalpa bakeri",35103002,1,5,9.81772216164102e-05,1.9635444323282e-05,8.43665632086926e-05,1.68733126417385e-05,53.5,"15/12/2020 11:46","15/12/2020 13:46",-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,"Salp"
"320",320,"SOTS","Night","Lmeso",13,"Tunicates","Tunicates","G_nGB","Pyrosoma atlanticum",35101001,1,40,0.000785417772931281,1.9635444323282e-05,0.000674932505669541,1.68733126417385e-05,NA,"15/12/2020 11:46","15/12/2020 13:46",-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,"Pyrosome"
"321",321,"SOTS","Night","Lmeso",13,"Tunicates","Tunicates","G_nGB","Salpidae - undifferentiated",35103000,1,0.5,9.81772216164102e-06,1.9635444323282e-05,8.43665632086926e-06,1.68733126417385e-05,NA,"15/12/2020 11:46","15/12/2020 13:46",-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,"Salp"
"322",322,"SOTS","Night","Lmeso",13,"Tunicates","Tunicates","G_nGB","Soestia zonaria",35103016,1,2,3.92708886465641e-05,1.9635444323282e-05,3.37466252834771e-05,1.68733126417385e-05,NA,"15/12/2020 11:46","15/12/2020 13:46",-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,"Salp"
"323",323,"SOTS","Night","Lmeso",13,"worms","other","other","Suborder Senticaudata - undifferentiated",NA,1,0.5,9.81772216164102e-06,1.9635444323282e-05,8.43665632086926e-06,1.68733126417385e-05,10,"15/12/2020 11:46","15/12/2020 13:46",-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,"Other"
"324",324,"SOTS","Day","Lmeso",14,"Amphipods","Crustaceans","Crustaceans","Cyphocaris richardi",28406004,1,0.5,7.70860176945884e-06,1.54172035389177e-05,8.43665632086926e-06,1.68733126417385e-05,25,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Crustacean"
"325",325,"SOTS","Day","Lmeso",14,"Amphipods","Crustaceans","Crustaceans","Cyphocaris spp.",28406901,1,0.5,7.70860176945884e-06,1.54172035389177e-05,8.43665632086926e-06,1.68733126417385e-05,11,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Crustacean"
"326",326,"SOTS","Day","Lmeso",14,"Amphipods","Crustaceans","Crustaceans","Cystisoma spp.",28565901,1,0.5,7.70860176945884e-06,1.54172035389177e-05,8.43665632086926e-06,1.68733126417385e-05,20,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Crustacean"
"327",327,"SOTS","Day","Lmeso",14,"Amphipods","Crustaceans","Crustaceans","Lanceola spp.",28555901,3,0.5,7.70860176945884e-06,4.62516106167531e-05,8.43665632086926e-06,5.06199379252156e-05,16.3333333333333,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Crustacean"
"328",328,"SOTS","Day","Lmeso",14,"Amphipods","Crustaceans","Crustaceans","Primno spp.",28573903,19,0.5,7.70860176945884e-06,0.000292926867239436,8.43665632086926e-06,0.000320592940193032,10,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Crustacean"
"329",329,"SOTS","Day","Lmeso",14,"Amphipods","Crustaceans","Crustaceans","Scina spp.",28561901,2,0.5,7.70860176945884e-06,3.08344070778354e-05,8.43665632086926e-06,3.37466252834771e-05,19,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Crustacean"
"330",330,"SOTS","Day","Lmeso",14,"Amphipods","Crustaceans","Crustaceans","Themisto gaudichaudii",28570022,5,0.5,7.70860176945884e-06,7.70860176945884e-05,8.43665632086926e-06,8.43665632086926e-05,7.8,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Crustacean"
"331",331,"SOTS","Day","Lmeso",14,"Amphipods","Crustaceans","Crustaceans","Uristidae - undifferentiated",28413000,15,4,6.16688141556708e-05,0.000231258053083765,6.74932505669541e-05,0.000253099689626078,16.0714285714286,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Crustacean"
"332",332,"SOTS","Day","Lmeso",14,"Cephalopod","Cephalopod","Cephalopod","Cranchiidae - undifferentiated",23643000,1,1,1.54172035389177e-05,1.54172035389177e-05,1.68733126417385e-05,1.68733126417385e-05,NA,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Cephalopod"
"333",333,"SOTS","Day","Lmeso",14,"Cephalopod","Cephalopod","Cephalopod","Histioteuthis spp.",23630901,2,3,4.62516106167531e-05,3.08344070778354e-05,5.06199379252156e-05,3.37466252834771e-05,27.5,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Cephalopod"
"334",334,"SOTS","Day","Lmeso",14,"Cephalopod","Cephalopod","Cephalopod","Sepiolidae - undifferentiated",23609000,1,0.5,7.70860176945884e-06,1.54172035389177e-05,8.43665632086926e-06,1.68733126417385e-05,NA,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Cephalopod"
"335",335,"SOTS","Day","Lmeso",14,"Chaetognath","Chaetognath","G_nGB","Phylum Chaetognatha - undifferentiated",36010000,6750,162,0.00249758697330467,0.104066123887694,0.00273347664796164,0.113894860331735,42.49,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Chaetognath"
"336",336,"SOTS","Day","Lmeso",14,"Copepod","Crustaceans","Crustaceans","Calanoides spp.",27205901,15,1,1.54172035389177e-05,0.000231258053083765,1.68733126417385e-05,0.000253099689626078,8.13333333333333,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Crustacean"
"337",337,"SOTS","Day","Lmeso",14,"FGB","FGB","FGB","Argyropelecus gigas",37107005,1,1,1.54172035389177e-05,1.54172035389177e-05,1.68733126417385e-05,1.68733126417385e-05,31,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"FGB"
"338",338,"SOTS","Day","Lmeso",14,"FGB","FGB","FGB","Cyclothone spp.",37106902,250,50,0.000770860176945884,0.00385430088472942,0.000843665632086926,0.00421832816043463,36.64,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"FGB"
"339",339,"SOTS","Day","Lmeso",14,"FGB","FGB","FGB","Electrona subaspera",37122014,4,2,3.08344070778354e-05,6.16688141556708e-05,3.37466252834771e-05,6.74932505669541e-05,36.25,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"FGB"
"340",340,"SOTS","Day","Lmeso",14,"FGB","FGB","FGB","Gymnoscopelus fraseri",37122114,2,0.5,7.70860176945884e-06,3.08344070778354e-05,8.43665632086926e-06,3.37466252834771e-05,32,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"FGB"
"341",341,"SOTS","Day","Lmeso",14,"FGB","FGB","FGB","Lampanyctus australis",37122019,8,25,0.000385430088472942,0.000123337628311342,0.000421832816043463,0.000134986501133908,68.625,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"FGB"
"342",342,"SOTS","Day","Lmeso",14,"FGB","FGB","FGB","Larval Fish",NA,50,3,4.62516106167531e-05,0.000770860176945884,5.06199379252156e-05,0.000843665632086926,48,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"FGB"
"343",343,"SOTS","Day","Lmeso",14,"FGB","FGB","FGB","Larval Fish",NA,50,3,4.62516106167531e-05,0.000770860176945884,5.06199379252156e-05,0.000843665632086926,15.6666666666667,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"FGB"
"344",344,"SOTS","Day","Lmeso",14,"FGB","FGB","FGB","Larval Fish",NA,50,3,4.62516106167531e-05,0.000770860176945884,5.06199379252156e-05,0.000843665632086926,15,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"FGB"
"345",345,"SOTS","Day","Lmeso",14,"FGB","FGB","FGB","Winteria telescopa",37099003,2,5,7.70860176945884e-05,3.08344070778354e-05,8.43665632086926e-05,3.37466252834771e-05,62.5,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"FGB"
"346",346,"SOTS","Day","Lmeso",14,"FnGB","FnGB","FnGB","Bathylagidae - undifferentiated",37098000,3,1,1.54172035389177e-05,4.62516106167531e-05,1.68733126417385e-05,5.06199379252156e-05,38,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"FnGB"
"347",347,"SOTS","Day","Lmeso",14,"FnGB","FnGB","FnGB","Bathylagidae - undifferentiated",37098000,3,1,1.54172035389177e-05,4.62516106167531e-05,1.68733126417385e-05,5.06199379252156e-05,NA,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"FnGB"
"348",348,"SOTS","Day","Lmeso",14,"FnGB","FnGB","FnGB","Microstoma australis",37097002,3,0.5,7.70860176945884e-06,4.62516106167531e-05,8.43665632086926e-06,5.06199379252156e-05,24.6666666666667,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"FnGB"
"349",349,"SOTS","Day","Lmeso",14,"FnGB","FnGB","FnGB","Oneirodes notius",37216008,1,30,0.000462516106167531,1.54172035389177e-05,0.000506199379252156,1.68733126417385e-05,90,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"FnGB"
"350",350,"SOTS","Day","Lmeso",14,"FnGB","FnGB","FnGB","Scopelogadus beanii",37251005,3,21,0.000323761274317271,4.62516106167531e-05,0.000354339565476509,5.06199379252156e-05,76.6666666666667,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"FnGB"
"351",351,"SOTS","Day","Lmeso",14,"FnGB","FnGB","FnGB","Stomias gracilis",37112801,1,0.5,7.70860176945884e-06,1.54172035389177e-05,8.43665632086926e-06,1.68733126417385e-05,96,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"FnGB"
"352",352,"SOTS","Day","Lmeso",14,"Gymnosome","other","other","Notobranchaeidae - undifferentiated",24413000,2,0.5,7.70860176945884e-06,3.08344070778354e-05,8.43665632086926e-06,3.37466252834771e-05,10,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Other"
"353",353,"SOTS","Day","Lmeso",14,"Krill","Crustaceans","Crustaceans","Euphausia spp.",28702901,4,0.5,7.70860176945884e-06,6.16688141556708e-05,8.43665632086926e-06,6.74932505669541e-05,25.75,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Krill"
"354",354,"SOTS","Day","Lmeso",14,"Krill","Crustaceans","Crustaceans","Order Euphausiacea - undifferentiated",28700000,28,9,0.000138754831850259,0.000431681699089695,0.000151859813775647,0.000472452753968679,23.6071428571429,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Krill"
"355",355,"SOTS","Day","Lmeso",14,"Medusa","Gelatinous_Active","G_nGB","Atolla wyvillei",11123002,1,0.5,7.70860176945884e-06,1.54172035389177e-05,8.43665632086926e-06,1.68733126417385e-05,12,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Medusa"
"356",356,"SOTS","Day","Lmeso",14,"Medusa","Gelatinous_Active","G_nGB","Hydromedusa",NA,25,2,3.08344070778354e-05,0.000385430088472942,3.37466252834771e-05,0.000421832816043463,20,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Medusa"
"357",357,"SOTS","Day","Lmeso",14,"Medusa","Gelatinous_Active","G_nGB","Hydromedusa",NA,25,2,3.08344070778354e-05,0.000385430088472942,3.37466252834771e-05,0.000421832816043463,18.1333333333333,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Medusa"
"358",358,"SOTS","Day","Lmeso",14,"Medusa","Gelatinous_Active","G_nGB","Hydromedusa",NA,25,2,3.08344070778354e-05,0.000385430088472942,3.37466252834771e-05,0.000421832816043463,11.8333333333333,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Medusa"
"359",359,"SOTS","Day","Lmeso",14,"Medusa","Gelatinous_Active","G_nGB","Pegantha rubiginosa",11083001,1,12,0.000185006442467012,1.54172035389177e-05,0.000202479751700862,1.68733126417385e-05,59,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Medusa"
"360",360,"SOTS","Day","Lmeso",14,"Medusa","Gelatinous_Active","G_nGB","Rhopalonema spp.",11089906,21,141,0.00217382569898739,0.000323761274317271,0.00237913708248513,0.000354339565476509,43.1904761904762,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Medusa"
"361",361,"SOTS","Day","Lmeso",14,"Medusa","Gelatinous_Active","G_nGB","Solmissus spp.",11082902,11,106,0.00163422357512528,0.000169589238928095,0.00178857114002428,0.000185606439059124,48.1818181818182,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Medusa"
"362",362,"SOTS","Day","Lmeso",14,"Ostracod","Crustaceans","Crustaceans","Gigantocypris spp.",27106913,1,0.5,7.70860176945884e-06,1.54172035389177e-05,8.43665632086926e-06,1.68733126417385e-05,9,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Crustacean"
"363",363,"SOTS","Day","Lmeso",14,"Prawn","Crustaceans","Crustaceans","Acanthephyra quadrispinosa",28735007,9,30,0.000462516106167531,0.000138754831850259,0.000506199379252156,0.000151859813775647,50.6666666666667,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Prawn"
"364",364,"SOTS","Day","Lmeso",14,"Prawn","Crustaceans","Crustaceans","Phorcosergia potens",28720020,18,4,6.16688141556708e-05,0.000277509663700518,6.74932505669541e-05,0.000303719627551293,37.5555555555556,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Prawn"
"365",365,"SOTS","Day","Lmeso",14,"Prawn","Crustaceans","Crustaceans","Sergestes spp.",28720906,15,10,0.000154172035389177,0.000231258053083765,0.000168733126417385,0.000253099689626078,39.2857142857143,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Prawn"
"366",366,"SOTS","Day","Lmeso",14,"Siphonophore","Gelatinous_Active","G_nGB","Diphyes spp.",11093903,15,21,0.000323761274317271,0.000231258053083765,0.000354339565476509,0.000253099689626078,28.9333333333333,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Siphonophore"
"367",367,"SOTS","Day","Lmeso",14,"Siphonophore","Gelatinous_Active","G_nGB","Order Siphonophora - undifferentiated",11090000,0,249,0.0038388836811905,0,0.00420145484779289,0,NA,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Siphonophore"
"368",368,"SOTS","Day","Lmeso",14,"Tunicates","Tunicates","G_nGB","Pyrosomatidae - undifferentiated",35101000,1,120,0.00185006442467012,1.54172035389177e-05,0.00202479751700862,1.68733126417385e-05,NA,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Salp"
"369",369,"SOTS","Day","Lmeso",14,"Tunicates","Tunicates","G_nGB","Soestia zonaria",35103016,38,75,0.00115629026541883,0.000585853734478872,0.00126549844813039,0.000641185880386064,25.9189189189189,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Salp"
"370",370,"SOTS","Day","Lmeso",14,"worms","other","other","Alciopidae - undifferentiated",22042000,1,0.5,7.70860176945884e-06,1.54172035389177e-05,8.43665632086926e-06,1.68733126417385e-05,NA,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Other"
"371",371,"SOTS","Day","Epi",15,"Amphipods","Crustaceans","Crustaceans","Themisto gaudichaudii",28570022,4,0.5,2.12258857217509e-05,0.000169807085774008,2.53099689626078e-05,0.000202479751700862,15.5,"17/12/2020 21:19","17/12/2020 21:59",-46.91733333,-140.6425,-46.929,-140.6516667,19755.06176,23556.14303,"Crustacean"
"372",372,"SOTS","Day","Epi",15,"Cephalopod","Cephalopod","Cephalopod","Cranchiidae - undifferentiated",23643000,7,0.5,2.12258857217509e-05,0.000297162400104513,2.53099689626078e-05,0.000354339565476509,28.9285714285714,"17/12/2020 21:19","17/12/2020 21:59",-46.91733333,-140.6425,-46.929,-140.6516667,19755.06176,23556.14303,"Cephalopod"
"373",373,"SOTS","Day","Epi",15,"Cephalopod","Cephalopod","Cephalopod","Pyroteuthidae - undifferentiated",23621902,2,0.5,2.12258857217509e-05,8.49035428870038e-05,2.53099689626078e-05,0.000101239875850431,20,"17/12/2020 21:19","17/12/2020 21:59",-46.91733333,-140.6425,-46.929,-140.6516667,19755.06176,23556.14303,"Cephalopod"
"374",374,"SOTS","Day","Epi",15,"Chaetognath","Chaetognath","G_nGB","Phylum Chaetognatha - undifferentiated",36010000,3950,790,0.0335368994403665,0.167684497201832,0.0399897509609203,0.199948754804602,NA,"17/12/2020 21:19","17/12/2020 21:59",-46.91733333,-140.6425,-46.929,-140.6516667,19755.06176,23556.14303,"Chaetognath"
"375",375,"SOTS","Day","Epi",15,"Ctenophore","Gelatinous_Active","G_nGB","Beroe spp.",12090901,1,200,0.00849035428870038,4.24517714435019e-05,0.0101239875850431,5.06199379252156e-05,120,"17/12/2020 21:19","17/12/2020 21:59",-46.91733333,-140.6425,-46.929,-140.6516667,19755.06176,23556.14303,"Ctenophore"
"376",376,"SOTS","Day","Epi",15,"Ctenophore","Gelatinous_Active","G_nGB","Ctenoplanidae - undifferentiated",12021000,5,765,0.0324756051542789,0.000212258857217509,0.0387242525127899,0.000253099689626078,75,"17/12/2020 21:19","17/12/2020 21:59",-46.91733333,-140.6425,-46.929,-140.6516667,19755.06176,23556.14303,"Ctenophore"
"377",377,"SOTS","Day","Epi",15,"Ctenophore","Gelatinous_Active","G_nGB","Ctenoplanidae - undifferentiated",12021000,5,765,0.0324756051542789,0.000212258857217509,0.0387242525127899,0.000253099689626078,675,"17/12/2020 21:19","17/12/2020 21:59",-46.91733333,-140.6425,-46.929,-140.6516667,19755.06176,23556.14303,"Ctenophore"
"378",378,"SOTS","Day","Epi",15,"FGB","FGB","FGB","Cyclothone spp.",37106902,20,1,4.24517714435019e-05,0.000849035428870038,5.06199379252156e-05,0.00101239875850431,33.7333333333333,"17/12/2020 21:19","17/12/2020 21:59",-46.91733333,-140.6425,-46.929,-140.6516667,19755.06176,23556.14303,"FGB"
