"","ID","Site","daylight","Depth_Stratum","Deployment","ACat","Taxa_Groups","Acoustic_Category","Taxa_updated","CAAB_updated","nos","weight_g","Weight_Std_gm3_gps","Abd_Std_nosm3_gps","Weight_Std_gm3_sp","Abd_Std_nosm3_sp","AvgL_mm","datetime_UTC_start","datetime_UTC_stop","lat_decdeg_start","long_decdeg_start","lat_decdeg_stop","long_decdeg_stop","VolumeFiltered_m3_speed","VolumeFiltered_m3_gps","Taxa_PLAOS"
"275",764,"55S","Night","Epi",27,"Medusa","Gelatinous_Active","G_nGB","Hydromedusa",NA,15,46,0.00182134775107356,0.000593917744915292,0.00232851714455992,0.000759299068878234,25.7333333333333,"25/12/2020 13:23","25/12/2020 14:03",-54.15416667,-137.0081667,-54.15616667,-137.0321667,19755.06176,25256.02262,"Medusa"
"276",765,"55S","Night","Epi",27,"Medusa","Gelatinous_Active","G_nGB","Periphylla periphylla",11128001,1,170,0.00673106777570664,3.95945163276861e-05,0.00860538944728665,5.06199379252156e-05,78,"25/12/2020 13:23","25/12/2020 14:03",-54.15416667,-137.0081667,-54.15616667,-137.0321667,19755.06176,25256.02262,"Medusa"
"277",768,"55S","Night","Epi",27,"Pteropod","other","other","Cuvierina spp.",24408901,1,0.5,1.97972581638431e-05,3.95945163276861e-05,2.53099689626078e-05,5.06199379252156e-05,24,"25/12/2020 13:23","25/12/2020 14:03",-54.15416667,-137.0081667,-54.15616667,-137.0321667,19755.06176,25256.02262,"Other"
"278",771,"55S","Night","Epi",27,"Tunicates","Tunicates","G_nGB","Salpa fusiformis",35103014,2,3,0.000118783548983058,7.91890326553722e-05,0.000151859813775647,0.000101239875850431,64,"25/12/2020 13:23","25/12/2020 14:03",-54.15416667,-137.0081667,-54.15616667,-137.0321667,19755.06176,25256.02262,"Salp"
"279",774,"55S","Night","Epi",27,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - solitary juv",NA,2,1,3.95945163276861e-05,7.91890326553722e-05,5.06199379252156e-05,0.000101239875850431,111.833333333333,"25/12/2020 13:23","25/12/2020 14:03",-54.15416667,-137.0081667,-54.15616667,-137.0321667,19755.06176,25256.02262,"Salp"
"280",777,"55S","Day","Lmeso",28,"Amphipods","Crustaceans","Crustaceans","Cyphocaris richardi",28406004,15,4,4.8705959045201e-05,0.000182647346419504,6.74932505669541e-05,0.000253099689626078,23.8,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"Crustacean"
"281",778,"55S","Day","Lmeso",28,"Amphipods","Crustaceans","Crustaceans","Eurythenes gryllus",28427001,1,2,2.43529795226005e-05,1.21764897613003e-05,3.37466252834771e-05,1.68733126417385e-05,30,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"Crustacean"
"282",783,"55S","Day","Lmeso",28,"Amphipods","Crustaceans","Crustaceans","Scina spp.",28561901,3,2,2.43529795226005e-05,3.65294692839008e-05,3.37466252834771e-05,5.06199379252156e-05,22.3333333333333,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"Crustacean"
"283",786,"55S","Day","Lmeso",28,"Cephalopod","Cephalopod","Cephalopod","Cranchiidae - undifferentiated",23643000,2,0.5,6.08824488065013e-06,2.43529795226005e-05,8.43665632086926e-06,3.37466252834771e-05,23,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"Cephalopod"
"284",787,"55S","Day","Lmeso",28,"Chaetognath","Chaetognath","G_nGB","Phylum Chaetognatha - undifferentiated",36010000,1406,408,0.00496800782261051,0.0171201446043882,0.00688431155782932,0.0237238775742844,42.45,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"Chaetognath"
"285",790,"55S","Day","Lmeso",28,"FGB","FGB","FGB","Cyclothone spp.",37106902,44,12,0.000146117877135603,0.000535765549497211,0.000202479751700862,0.000742425756236495,41.0666666666667,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"FGB"
"286",791,"55S","Day","Lmeso",28,"FGB","FGB","FGB","Electrona antarctica",37122750,33,95,0.00115676652732352,0.000401824162122909,0.00160296470096516,0.000556819317177371,41.4634146341463,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"FGB"
"287",792,"55S","Day","Lmeso",28,"FGB","FGB","FGB","Gymnoscopelus spp.",37122909,11,35,0.000426177141645509,0.000133941387374303,0.000590565942460848,0.000185606439059124,45.2727272727273,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"FGB"
"288",793,"55S","Day","Lmeso",28,"FGB","FGB","FGB","Krefftichthys anderssoni",37122754,2,4,4.8705959045201e-05,2.43529795226005e-05,6.74932505669541e-05,3.37466252834771e-05,65,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"FGB"
"289",794,"55S","Day","Lmeso",28,"FGB","FGB","FGB","Nannobrachium achirus",37122096,6,51,0.000621000977826313,7.30589385678016e-05,0.000860538944728665,0.000101239875850431,89.4,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"FGB"
"290",795,"55S","Day","Lmeso",28,"FGB","FGB","FGB","Nannobrachium achirus",37122096,6,51,0.000621000977826313,7.30589385678016e-05,0.000860538944728665,0.000101239875850431,126,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"FGB"
"291",796,"55S","Day","Lmeso",28,"FGB","FGB","FGB","Protomyctophum bolini",37122755,7,5,6.08824488065013e-05,8.52354283291018e-05,8.43665632086926e-05,0.00011811318849217,27,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"FGB"
"292",798,"55S","Day","Lmeso",28,"FnGB","FnGB","FnGB","Bathylagus spp.",37098501,8,64,0.000779295344723217,9.74119180904021e-05,0.00107989200907127,0.000134986501133908,93,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"FnGB"
"293",799,"55S","Day","Lmeso",28,"FnGB","FnGB","FnGB","Notolepis spp.",37126907,2,2,2.43529795226005e-05,2.43529795226005e-05,3.37466252834771e-05,3.37466252834771e-05,71.5,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"FnGB"
"294",800,"55S","Day","Lmeso",28,"FnGB","FnGB","FnGB","Stomias spp.",37112902,2,10,0.000121764897613003,2.43529795226005e-05,0.000168733126417385,3.37466252834771e-05,120.5,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"FnGB"
"295",805,"55S","Day","Lmeso",28,"Medusa","Gelatinous_Active","G_nGB","Atolla wyvillei",11123002,19,440,0.00535765549497211,0.000231353305464705,0.00742425756236495,0.000320592940193032,51.2105263157895,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"Medusa"
"296",807,"55S","Day","Lmeso",28,"Medusa","Gelatinous_Active","G_nGB","Halicreas minimum",11086002,14,25,0.000304412244032506,0.000170470856658204,0.000421832816043463,0.000236226376984339,24.1428571428571,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"Medusa"
"297",810,"55S","Day","Lmeso",28,"Medusa","Gelatinous_Active","G_nGB","Hydromedusa",NA,32,42,0.000511412569974611,0.000389647672361608,0.000708679130953018,0.000539946004535633,25.0909090909091,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"Medusa"
"298",811,"55S","Day","Lmeso",28,"Medusa","Gelatinous_Active","G_nGB","Pegantha rubiginosa",11083001,6,95,0.00115676652732352,7.30589385678016e-05,0.00160296470096516,0.000101239875850431,52.5,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"Medusa"
"299",812,"55S","Day","Lmeso",28,"Medusa","Gelatinous_Active","G_nGB","Periphylla periphylla",11128001,17,1470,0.0178994399491114,0.000207000325942104,0.0248037695833556,0.000286846314909555,81.3333333333333,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"Medusa"
"300",814,"55S","Day","Lmeso",28,"Other","other","other","Pelagic worm",NA,4,3.5,4.26177141645509e-05,4.8705959045201e-05,5.90565942460848e-05,6.74932505669541e-05,23.3333333333333,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"Other"
"301",815,"55S","Day","Lmeso",28,"Other","other","other","Pelagic worm",NA,4,3.5,4.26177141645509e-05,4.8705959045201e-05,5.90565942460848e-05,6.74932505669541e-05,55,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"Other"
"302",816,"55S","Day","Lmeso",28,"Prawn","Crustaceans","Crustaceans","Acanthephyra quadrispinosa",28735007,5,28,0.000340941713316407,6.08824488065013e-05,0.000472452753968679,8.43665632086926e-05,78.6,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"Prawn"
"303",817,"55S","Day","Lmeso",28,"Prawn","Crustaceans","Crustaceans","Gennadas spp.",28713903,109,90,0.00109588407851702,0.00132723738398173,0.00151859813775647,0.0018391910779495,23.5625,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"Prawn"
"304",818,"55S","Day","Lmeso",28,"Prawn","Crustaceans","Crustaceans","Gennadas spp.",28713903,109,90,0.00109588407851702,0.00132723738398173,0.00151859813775647,0.0018391910779495,26.0394736842105,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"Prawn"
"305",819,"55S","Day","Lmeso",28,"Prawn","Crustaceans","Crustaceans","Notostomus auriculatus",28735028,1,20,0.000243529795226005,1.21764897613003e-05,0.000337466252834771,1.68733126417385e-05,100,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"Prawn"
"306",820,"55S","Day","Lmeso",28,"Prawn","Crustaceans","Crustaceans","Pasiphaea spp.",28745901,7,3,3.65294692839008e-05,8.52354283291018e-05,5.06199379252156e-05,0.00011811318849217,38,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"Prawn"
"307",821,"55S","Day","Lmeso",28,"Prawn","Crustaceans","Crustaceans","Sergestes spp.",28720906,37,12,0.000146117877135603,0.00045053012116811,0.000202479751700862,0.000624312567744326,26.4166666666667,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"Prawn"
"308",822,"55S","Day","Lmeso",28,"Prawn","Crustaceans","Crustaceans","Sergestes spp.",28720906,37,12,0.000146117877135603,0.00045053012116811,0.000202479751700862,0.000624312567744326,35.44,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"Prawn"
"309",823,"55S","Day","Lmeso",28,"Pteropod","other","other","Clio recurva",24406004,3,2,2.43529795226005e-05,3.65294692839008e-05,3.37466252834771e-05,5.06199379252156e-05,21.6666666666667,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"Other"
"310",826,"55S","Day","Lmeso",28,"Siph_physonect","Siph_physonect","G_GB","Marrus antarcticus",11100009,3,123,0.00149770824063993,3.65294692839008e-05,0.00207541745493384,5.06199379252156e-05,NA,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"Siph_physonect"
"311",827,"55S","Day","Lmeso",28,"Siph_physonect","Siph_physonect","G_GB","Marrus antarcticus",11100009,3,123,0.00149770824063993,3.65294692839008e-05,0.00207541745493384,5.06199379252156e-05,14,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"Siph_physonect"
"312",828,"55S","Day","Lmeso",28,"Siphonophore","Gelatinous_Active","G_nGB","Diphyes spp.",11093903,15,15,0.000182647346419504,0.000182647346419504,0.000253099689626078,0.000253099689626078,30.3333333333333,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"Siphonophore"
"313",830,"55S","Day","Lmeso",28,"Tunicates","Tunicates","G_nGB","Salpa fusiformis",35103014,9,35,0.000426177141645509,0.000109588407851702,0.000590565942460848,0.000151859813775647,75.5555555555556,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"Salp"
"314",831,"55S","Day","Lmeso",28,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - aggregate",NA,68,90,0.00109588407851702,0.000828001303768418,0.00151859813775647,0.00114738525963822,41.1029411764706,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"Salp"
"315",832,"55S","Day","Lmeso",28,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - solitary",NA,4,75,0.000913236732097519,4.8705959045201e-05,0.00126549844813039,6.74932505669541e-05,108.75,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"Salp"
"316",833,"55S","Day","Lmeso",28,"worms","other","other","Pelagonemertes spp.",14125901,9,26,0.000316588733793807,0.000109588407851702,0.000438706128685202,0.000151859813775647,28.8888888888889,"26/12/2020 5:28","26/12/2020 7:28",-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,"Other"
"317",837,"55S","Night","Lmeso",29,"Chaetognath","Chaetognath","G_nGB","Phylum Chaetognatha - undifferentiated",36010000,528,148,0.000449485734305739,0.00160357072779345,0.0024972502709773,0.00890910907483794,50.97,"26/12/2020 15:44","26/12/2020 17:44",-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,"Chaetognath"
"318",840,"55S","Night","Lmeso",29,"Chaetognath","Chaetognath","G_nGB","Phylum Chaetognatha - undifferentiated",36010000,528,148,0.000449485734305739,0.00160357072779345,0.0024972502709773,0.00890910907483794,61.6470588235294,"26/12/2020 15:44","26/12/2020 17:44",-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,"Chaetognath"
"319",842,"55S","Night","Lmeso",29,"Ctenophore","Gelatinous_Active","G_nGB","Phylum Ctenophora - undifferentiated",1.2e+07,110,48,0.000145779157072132,0.000334077234956969,0.000809919006803449,0.00185606439059124,110,"26/12/2020 15:44","26/12/2020 17:44",-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,"Ctenophore"
"320",843,"55S","Night","Lmeso",29,"FGB","FGB","FGB","Borostomias spp.",37108902,1,3,9.11119731700823e-06,3.03706577233608e-06,5.06199379252156e-05,1.68733126417385e-05,92,"26/12/2020 15:44","26/12/2020 17:44",-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,"FGB"
"321",844,"55S","Night","Lmeso",29,"FGB","FGB","FGB","Cyclothone spp.",37106902,44,18,5.46671839020494e-05,0.000133630893982787,0.000303719627551293,0.000742425756236495,41.6136363636364,"26/12/2020 15:44","26/12/2020 17:44",-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,"FGB"
"322",845,"55S","Night","Lmeso",29,"FGB","FGB","FGB","Electrona antarctica",37122750,9,21,6.37783812190576e-05,2.73335919510247e-05,0.000354339565476509,0.000151859813775647,49,"26/12/2020 15:44","26/12/2020 17:44",-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,"FGB"
"323",846,"55S","Night","Lmeso",29,"FGB","FGB","FGB","Gymnoscopelus braueri",37122751,2,0.5,1.51853288616804e-06,6.07413154467216e-06,8.43665632086926e-06,3.37466252834771e-05,42.5,"26/12/2020 15:44","26/12/2020 17:44",-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,"FGB"
"324",847,"55S","Night","Lmeso",29,"FGB","FGB","FGB","Krefftichthys anderssoni",37122754,3,8,2.42965261786886e-05,9.11119731700823e-06,0.000134986501133908,5.06199379252156e-05,55,"26/12/2020 15:44","26/12/2020 17:44",-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,"FGB"
"325",850,"55S","Night","Lmeso",29,"FGB","FGB","FGB","Nannobrachium achirus",37122096,5,22,6.68154469913937e-05,1.51853288616804e-05,0.000371212878118248,8.43665632086926e-05,76.2,"26/12/2020 15:44","26/12/2020 17:44",-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,"FGB"
"326",851,"55S","Night","Lmeso",29,"FGB","FGB","FGB","Protomyctophum parallelum",37122102,3,1,3.03706577233608e-06,9.11119731700823e-06,1.68733126417385e-05,5.06199379252156e-05,39.3333333333333,"26/12/2020 15:44","26/12/2020 17:44",-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,"FGB"
"327",852,"55S","Night","Lmeso",29,"FnGB","FnGB","FnGB","Bathylagus spp.",37098501,8,2,6.07413154467216e-06,2.42965261786886e-05,3.37466252834771e-05,0.000134986501133908,40.375,"26/12/2020 15:44","26/12/2020 17:44",-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,"FnGB"
"328",853,"55S","Night","Lmeso",29,"FnGB","FnGB","FnGB","Melanonus gracilis",37224015,1,21,6.37783812190576e-05,3.03706577233608e-06,0.000354339565476509,1.68733126417385e-05,161,"26/12/2020 15:44","26/12/2020 17:44",-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,"FnGB"
"329",854,"55S","Night","Lmeso",29,"FnGB","FnGB","FnGB","Notolepis coatsi",37126750,3,1,3.03706577233608e-06,9.11119731700823e-06,1.68733126417385e-05,5.06199379252156e-05,57,"26/12/2020 15:44","26/12/2020 17:44",-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,"FnGB"
"330",855,"55S","Night","Lmeso",29,"FnGB","FnGB","FnGB","Stomias gracilis",37112801,2,41,0.000124519696665779,6.07413154467216e-06,0.00069180581831128,3.37466252834771e-05,200.5,"26/12/2020 15:44","26/12/2020 17:44",-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,"FnGB"
"331",859,"55S","Night","Lmeso",29,"Krill","Crustaceans","Crustaceans","Euphausia triacantha",28702043,42,5.5,1.67038617478484e-05,0.000127556762438115,9.28032195295619e-05,0.000708679130953018,21.8333333333333,"26/12/2020 15:44","26/12/2020 17:44",-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,"Krill"
"332",862,"55S","Night","Lmeso",29,"Medusa","Gelatinous_Active","G_nGB","Atolla wyvillei",11123002,13,460,0.0013970502552746,3.9481855040369e-05,0.00776172381519972,0.000219353064342601,59.3076923076923,"26/12/2020 15:44","26/12/2020 17:44",-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,"Medusa"
"333",863,"55S","Night","Lmeso",29,"Medusa","Gelatinous_Active","G_nGB","Halicreas minimum",11086002,14,2,6.07413154467216e-06,4.25189208127051e-05,3.37466252834771e-05,0.000236226376984339,24.1428571428571,"26/12/2020 15:44","26/12/2020 17:44",-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,"Medusa"
"334",864,"55S","Night","Lmeso",29,"Medusa","Gelatinous_Active","G_nGB","Hydromedusa",NA,39,64,0.000194372209429509,0.000118445565121107,0.00107989200907127,0.000658059193027803,47.5,"26/12/2020 15:44","26/12/2020 17:44",-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,"Medusa"
"335",865,"55S","Night","Lmeso",29,"Medusa","Gelatinous_Active","G_nGB","Hydromedusa",NA,39,64,0.000194372209429509,0.000118445565121107,0.00107989200907127,0.000658059193027803,22.5,"26/12/2020 15:44","26/12/2020 17:44",-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,"Medusa"
"336",866,"55S","Night","Lmeso",29,"Medusa","Gelatinous_Active","G_nGB","Hydromedusa",NA,39,64,0.000194372209429509,0.000118445565121107,0.00107989200907127,0.000658059193027803,25,"26/12/2020 15:44","26/12/2020 17:44",-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,"Medusa"
"337",868,"55S","Night","Lmeso",29,"Medusa","Gelatinous_Active","G_nGB","Hydromedusa",NA,39,64,0.000194372209429509,0.000118445565121107,0.00107989200907127,0.000658059193027803,25.7727272727273,"26/12/2020 15:44","26/12/2020 17:44",-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,"Medusa"
"338",869,"55S","Night","Lmeso",29,"Medusa","Gelatinous_Active","G_nGB","Pegantha rubiginosa",11083001,3,128,0.000388744418859018,9.11119731700823e-06,0.00215978401814253,5.06199379252156e-05,100,"26/12/2020 15:44","26/12/2020 17:44",-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,"Medusa"
"339",870,"55S","Night","Lmeso",29,"Medusa","Gelatinous_Active","G_nGB","Periphylla periphylla",11128001,17,550,0.00167038617478484,5.16301181297133e-05,0.00928032195295619,0.000286846314909555,38.7647058823529,"26/12/2020 15:44","26/12/2020 17:44",-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,"Medusa"
"340",871,"55S","Night","Lmeso",29,"Medusa","Gelatinous_Active","G_nGB","Rhopalonema spp.",11089906,3,28,8.50378416254102e-05,9.11119731700823e-06,0.000472452753968679,5.06199379252156e-05,41.6666666666667,"26/12/2020 15:44","26/12/2020 17:44",-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,"Medusa"
